-0.105109453,H
-0.135960809,H
-0.059705871,B
0.099017986,H
0.038308282,S
-0.023739975,B
0.026326657,H
0.163491957,H
0.135711776,H
0.017802823,H
0.032409775,S
-0.104089097,B
0.030476755,H
0.032526083,S
-0.073674376,H
-0.077950589,B
0.014427472,H
0.061617024,H
0.001029751,H
0.172790358,H
0.007606931,S
-0.049852447,H
-0.004319272,H
-0.000514221,H
-0.009564565,B
0.036307683,S
-0.079786222,B
0.045172835,S
-0.129800404,H
-0.060659114,H
-0.086149065,B
0.054044298,S
-0.010205144,B
0.047731959,S
-0.025451769,B
0.026282807,H
0.014322942,H
0.106015804,H
0.037153717,S
-0.005349794,B
0.108236243,H
0.020349435,H
0.200884096,S
-0.036712188,B
0.042162711,H
0.003076273,H
0.043784274,S
-0.203348902,B
0.003902724,H
0.017048075,H
0.114695502,S
-0.010358974,B
0.318084232,S
-0.167689162,H
-0.060223688,H
-0.192565476,H
-0.168807046,H
-0.136899087,H
-0.471100546,B
0.099240022,H
0.149487803,S
-0.077212983,B
0.119731281,H
0.008460935,S
-0.011039555,H
-0.053036987,B
0.039127791,S
-0.209494324,H
-0.100933845,B
0.145549558,H
0,H
-0.1447178,B
0.140372671,H
0.083113146,S
-0.016526194,B
0.04535124,S
-0.039754698,H
-0.098031721,H
-0.055423144,B
0.137289733,H
0.037607346,H
0.098423977,H
0.055199425,S
-0.056509526,H
-0.113495667,H
-0.390558827,H
-0.21735546,B
0.084076145,S
-0.025544323,B
0.156213323,H
0.028310985,S
-0.089366895,B
0.055100078,H
0.01804545,H
0.139567775,S
-0.038312113,H
-0.159729516,B
0.076361222,S
-0.088017948,B
0.076888994,S
-0.069779402,H
-0.110500677,H
-0.013503267,B
0.039268647,H
0.400112983,S
-0.048198703,B
0.022248322,H
0.146806265,S
-0.08450422,H
-0.061829172,H
-0.010138809,B
0.110710461,S
-0.207946835,H
-0.03179558,H
-0.096245892,B
0.054443243,S
-0.11722248,B
0.093908795,S
-0.011092612,H
-0.060860613,B
0.152192316,H
0.09944281,S
-0.012728452,H
-0.001034965,B
0.024425433,H
0.005897922,S
-0.017589258,H
-0.126768419,H
-0.007667567,B
0.020103002,S
-0.065787838,H
-0.055878721,H
-0.028421762,H
-0.095250349,B
0.126602261,H
0.065140025,S
-0.017518309,B
0.094449559,H
0.07302317,H
0.018630609,S
-0.034356722,H
-0.004968944,H
-0.1105645,H
-0.07088935,H
-0.017008919,H
-0.176860615,H
-0.292934552,H
-0.045022887,B
0.201234516,S
-0.125701085,B
0.003646585,H
0.08897344,H
0.001977743,S
-0.001040897,B
0.072343083,H
0.011337692,H
0.020488734,S
-0.083393903,B
0.006244153,S
-0.069097641,H
-0.06268907,B
0.028967597,H
0.070314624,H
0.130328966,S
-0.059673687,B
0.059917364,H
0.046470527,H
0.026289893,S
-0.031165593,B
0.036371194,S
-0.10969719,B
0.062292402,S
-0.051341051,H
-0.135177431,H
-0.027905069,B
0.01614363,S
-0.10684317,B
0.108104164,H
0.077996703,H
0.037667292,S
-0.104534183,H
-0.000312369,H
-0.124947938,B
0.050771476,H
0.028967778,H
0.137713354,H
0.100178199,H
0.015900234,H
0.137364493,S
-0.012866741,H
-0.022104585,B
0.105045942,H
0.001140606,H
0.094565491,S
-0.033045934,B
0.092331223,S
-0.023190927,H
-0.042353969,H
-0.068582416,H
-0.053078996,B
0.032051016,H
0.010576557,S
-0.051736705,B
0.03246888,H
0.00404433,H
0.06781756,S
-0.053885675,B
0.061172479,S
-0.034608673,B
0.130397557,S
-0.004140787,B
0.010766491,H
0.045338611,S
-0.055871586,H
-0.045550446,B
0.009942808,H
0.037178263,H
0.001966921,S
-0.130538843,H
-0.010987473,B
0.058675408,S
-0.097493253,H
-0.022089615,B
0.081324342,H
0.049231726,H
0.027141821,H
0.110609158,H
0.03713934,H
0.039297241,S
-0.043520105,B
0.130617158,S
-0.042759275,H
-0.044017495,B
0.045277355,H
0.07883787,H
0.066696126,S
-0.03858781,H
-0.003509337,B
0.084949577,S
-0.044243544,B
0.146099273,H
0.059652593,S
-0.028727377,H
-0.215465744,B
0.081851474,H
0.008250646,H
0.012374949,H
0.028665084,H
0.019688712,H
0.019169527,H
0.053994122,S
-0.010401648,H
-0.092594595,B
0.015257732,S
-0.070504706,B
0.118415949,S
-0.003915056,H
-0.050794684,H
-0.08689996,H
-0.051380569,B
0.035613271,S
-0.011247723,B
0.021878767,S
-0.04281935,H
-0.033960484,B
0.174713251,H
0.011235538,S
-0.008966807,B
0.02752129,H
0.020815622,H
0.107559341,H
0.030668817,S
-0.036215147,H
-0.012041782,B
0.039732373,S
-0.158043227,H
-0.005461947,B
0.041533675,S
-0.044091892,H
-0.034526401,B
0.018867205,S
-0.019379046,H
-0.012475101,H
-0.018869656,H
-0.118602186,B
0.054931552,S
-0.001857566,H
-0.111868829,B
0.10083603,S
-0.114771221,H
-0.193433991,H
-0.004244746,H
-0.138218933,B
0.045203644,H
0.041141602,H
0.060184989,H
0.029815578,S
-0.046158973,H
-0.159560148,H
-0.059425101,H
-0.000415082,B
0.092563575,H
0.065315161,S
-0.087548074,B
0.017524958,H
0.10025837,S
-0.074678267,H
-0.000725574,B
0.089868121,S
-0.035625001,B
0.103701555,H
0.033427475,H
0.038899476,H
0.026784699,H
0.283180095,H
0.474036257,H
0.672607089,H
0.196815683,S
-0.153298096,H
-0.319088783,B
0.104965899,H
0.251776525,H
0.335164466,H
0.143321589,S
-1.359099704,B
0.216399507,S
-0.571615472,H
-0.492507716,H
-0.195864056,B
0.098331888,H
0.2431505,S
-0.017488379,H
-0.217556229,B
0.074682212,H
0.133913071,S
-0.190457066,B
0.079024575,H
0.068806935,S
-0.357467202,B
0.013198494,S
-0.045201474,B
0.106141552,S
-0.07954772,B
0.227816475,H
0.054024907,H
0.050782938,S
-0.054589846,B
0.229879339,S
-0.135253632,H
-0.069168037,H
-0.027665642,B
0.083434474,H
0.014498247,S
-0.465636888,B
0.091856978,H
0.131578947,S
-0.0442172,B
0.12305296,H
0.055383562,H
0.090803643,H
0.021541122,S
-0.196520408,B
0.020230209,H
0.053106524,H
0.070494665,S
-0.030249914,H
-0.056994819,B
0.001658977,H
0.245213413,S
-0.085950906,H
-0.176604555,B
0.006118466,H
0.01057704,S
-0.023536609,B
0.003526137,S
-0.006429788,H
-0.000518565,B
0.116159076,H
0.050242667,H
0.060985711,S
-0.082989355,B
0.022059121,H
0.214951336,H
0.157768144,H
0.218278673,H
0.174366122,S
-0.078400104,B
0.174404854,H
0.004824739,S
-0.164033205,B
0.128624967,S
-0.108744093,H
-0.080901575,H
-0.154423868,B
0.060690428,H
0.038822434,H
0.15533241,H
0.14419707,S
-0.075843334,B
0.079495665,H
0.00153939,S
-0.043820625,B
0.051334702,H
0.194458697,H
0.033490544,S
-0.102383278,B
0.074611416,H
0.090532029,H
0.016882662,H
0.020664983,S
-0.132044459,B
0.114091417,H
0.105982053,H
0.110366252,H
0.126372953,S
-0.178105738,H
-0.017975123,H
-0.251492663,H
-0.052432532,B
0.194470999,H
0.012373719,H
0.144171779,S
-0.045946029,H
-0.028601781,H
-0.155106879,H
-0.053317669,B
0.003378928,H
0.093992468,H
0.107713647,H
0.02288879,H
0.010828824,H
0.104701346,S
-0.078979592,H
-0.038499795,B
0.051489045,S
-0.077295929,H
-0.033415219,H
-0.020546496,H
-0.142934847,H
-0.048941812,H
-0.061975513,H
-0.205927303,B
0.30916886,H
0.036965435,S
-0.126823406,B
0.025212409,S
-0.123366217,B
0.049961426,S
-0.061010686,H
-0.032011688,B
0.017139948,H
0.071831782,H
0.077727725,H
0.191401875,S
-0.06565592,B
0.00163736,S
-0.076647643,B
0.132623278,S
-0.079775402,H
-0.075130634,B
0.040666605,S
-0.140995343,B
0.006870026,H
0.121191242,H
0,H
0.039426523,H
0.032245351,H
0.020466639,S
-0.19674647,H
-0.02491089,H
-0.027685663,B
0.018359652,S
-0.122033384,B
0.09938878,S
-0.00041029,H
-0.010462429,H
-0.104019737,B
0.091394443,H
0.070278683,H
0.063975328,H
0.073360656,H
0.066651923,H
0.024351139,S
-0.010740534,H
-0.063529412,H
-0.000409467,H
-0.017197697,B
0.050373346,H
0.061502314,S
-0.008590714,B
0.086630473,H
0.027182716,H
0.098587189,S
-0.161870761,H
-0.030566096,B
0.050004653,H
0.094031263,H
0.069640301,H
0.033469388,H
0.07915718,S
-0.095810434,B
0.035606286,H
0.008770919,H
0.346624869,H
0.073475759,S
-0.085608005,H
-0.091474756,B
0.16928151,S
-0.08287276,H
-0.136101302,H
-0.212216548,B
0.061505382,H
0.041182257,S
-0.18432682,H
-0.013679053,B
0.046555981,S
-0.075822361,B
0.032680439,H
0.164982302,S
-0.067881951,B
0.056606718,H
0.054739838,S
-0.14599492,H
-0.246401417,B
0.066789882,H
0.038636638,H
0.049043448,S
-0.007148664,H
-0.029209485,H
-0.096439897,B
0.080887285,H
0.051292793,H
0.224571766,H
0.212860048,S
-0.047992598,H
-0.093182898,B
0.010487762,S
-0.305436775,H
-0.277573529,B
0.046903066,H
0.067557885,S
-0.0625,B
0.046469305,H
0.056883112,S
-0.15327214,H
-0.09093702,B
0.054427375,H
0.000614664,S
-0.140347426,B
0.045753961,S
-0.111666538,H
-0.096187801,H
-0.027640801,H
-0.007194762,B
0.07164443,H
0.107338348,H
0.016519564,H
0.03949678,S
-0.086550965,B
0.047931652,H
0.021030581,S
-0.140208579,B
0.006676191,H
0.074665648,H
0.041974505,H
0.146387501,H
0.057465554,S
-0.004095012,B
0.096441493,S
-0.051856398,H
-0.056181328,H
-0.038806361,B
0.163992359,H
0.186221834,H
0.070838952,S
-0.128521463,H
-0.030129065,B
0.055372456,S
-0.067594612,B
0.035965857,S
-0.022470579,H
-0.107576535,H
-0.046431475,B
0.028342496,H
0.091140825,S
-0.024016376,H
-0.11540852,B
0.026915421,S
-0.10660959,B
0.009832479,S
-0.078140042,B
0.129959444,S
-0.209221081,B
0.032823442,S
-0.045425042,B
0.03857241,S
-0.119466839,B
0.147227775,H
0.030858027,S
-0.101154411,H
-0.009335737,B
0.083311274,S
-0.034547449,H
-0.146236462,B
0.043442226,S
-0.042807428,B
0.081440835,S
-0.040225509,H
-0.04640114,B
0.153133223,H
0.037840216,S
-0.002255203,B
0.001435161,H
0.010661046,S
-0.032594725,B
0.130318876,H
0.09881514,S
-0.054217952,H
-0.050153223,H
-0.039937902,B
0.007580989,S
-0.047326368,H
-0.011068545,H
-0.027674426,H
-0.095144357,H
-0.028734689,B
0.009444111,S
-0.076264262,B
0.023523345,H
0.007394247,H
0.097658456,H
0.135111151,S
-0.038009569,B
0.026545072,H
0.076130325,S
-0.027132152,B
0.071074807,S
-0.064269852,H
-0.003891441,B
0.01556637,S
-0.05129959,B
0.019055132,S
-0.029191817,B
0.094158292,S
-0.292752333,H
-0.002566537,B
0.025563369,S
-0.125936699,H
-0.017881513,B
0.097132485,H
0.001745661,H
0.001848315,S
-0.265228293,H
-0.172759048,H
-0.19770693,B
0.062829389,S
-0.141897,B
0.15606029,H
0.064330064,S
-0.099580421,B
0.056089189,H
0.049657046,S
-0.159628531,B
0.098493351,S
-0.016313365,B
0.010429865,H
0.036036073,S
-0.21675786,H
-0.454628679,H
-0.209180238,B
0.306253677,S
-0.016817959,B
0.153567565,H
0.028821043,S
-0.159817423,B
0.074119519,S
-0.142216524,B
0.04477215,H
0.078186408,S
-0.138509041,B
0.160934898,S
-0.035371609,H
-0.24810394,H
-0.521887658,H
-1.189269906,H
-1.137758644,B
0.919525957,S
-0.050489676,B
0.082776977,H
0.163614404,S
-0.342467929,B
0.009879124,H
0.196925665,H
0.128799588,H
0.630888442,H
0.056496581,S
-0.002208116,B
0.133436241,S
-0.197944943,B
0.052714646,H
0.102218843,S
-0.31264675,B
0.178523064,S
-0.067747328,B
0.129796715,H
0.180617759,S
-0.050162767,H
-0.239810168,H
-0.102722137,B
0.126216865,S
-0.183930687,B
0.04216696,S
-0.228870086,H
-0.101812559,B
0.096841651,H
0.283801054,H
0.062139473,H
0.043260107,H
0.116783345,S
-0.034048349,H
-0.09461096,B
0.010101393,S
-0.091955474,B
0.306870573,H
0.052493438,H
0.076180483,H
0.039214617,S
-0.028822975,B
0.114591251,S
-0.016441202,B
0.040638443,S
-0.063340903,H
-0.156409762,B
0.188342492,S
-0.042205759,H
-0.156111994,B
0.117424469,S
-0.282683068,H
-0.220943371,B
0.013273315,H
0.091847579,S
-0.159743905,H
-0.014756212,H
-0.008644199,B
0.249754621,S
-0.059312231,H
-0.107540912,B
0.054039022,H
0.147184698,H
0.02891009,S
-0.128954283,H
-0.11470388,B
0.086179377,S
-0.085578857,B
0.062263745,H
0.11160491,H
0.16406563,S
-0.124842634,H
-0.016820681,H
-0.057830819,B
0.016728038,S
-0.069320335,B
0.050105263,S
-0.181593223,B
0.099815547,S
-0.024323547,H
-0.063193416,H
-0.142802039,B
0.169074554,S
-0.161097783,B
0.161674321,S
-0.191652021,H
-0.071994316,B
0.080286072,S
-0.001688877,B
0.03483368,S
-0.005698072,H
-0.093601439,H
-0.02725118,B
0.038246574,H
0.164756477,S
-0.120517244,H
-0.045604786,B
0.004118977,H
0.009082499,H
0.019113755,S
-0.004223227,B
0.072853745,H
0.06467657,H
0.118409204,S
-0.006318922,B
0.05508342,S
-0.024315994,B
0.068122401,S
-0.070811694,B
0.004211701,H
0.084230476,S
-0.007995161,H
-0.04050504,B
0.019576598,S
-0.095233084,H
-0.185486547,B
0.076295279,S
-0.018980194,H
-0.07994288,H
-0.028392929,B
0.163754421,S
-0.070412069,B
0.103371929,H
0.023392725,S
-0.154334806,B
0.09147789,S
-0.125232307,H
-0.078104468,H
-0.000316887,B
0.10457312,H
0.013400922,H
0.124179304,S
-0.055110643,B
0.083607721,H
0.033183394,S
-0.01885034,H
-0.012007508,H
-0.037080266,H
-0.139734862,H
-0.020894584,B
0.046442112,S
-0.088621056,B
0.085531818,S
-0.267454153,B
0.0016926,S
-0.07796409,H
-0.054945637,B
0.365340432,S
-0.042638522,H
-0.016365817,H
-0.084904973,B
0.10717264,S
-0.184236727,H
-0.074253813,B
0.064782196,S
-0.048449407,H
-0.037360111,H
-0.126733051,B
0.136858799,S
-0.076116955,H
-0.090159766,B
0.146655087,S
-0.156923038,H
-0.008908403,B
0.096728416,S
-0.332818371,H
-0.050924021,H
-0.227307055,B
0.279957058,S
-0.099933342,B
0.100139727,H
0.12247137,S
-0.034509121,B
0.100801419,H
0.066956422,H
0.114629892,S
-0.085159027,B
0.146293061,H
0.072086987,H
0.067803925,H
0.040274245,S
-0.067202384,H
-0.069679485,B
0.038937679,H
0.003384567,H
0.13929138,H
0.092309285,H
0.017621778,S
-0.030911803,B
0.004749015,S
-0.030814365,B
0.171220224,H
0.103273126,S
-0.080533098,B
0.057946279,S
-0.005791272,B
0.009055968,H
0.170889595,S
-0.005150527,B
0.072952035,S
-0.000315125,H
-0.124159533,H
-0.057739696,H
-0.010839025,H
-0.054516732,B
0.093192327,S
-0.008731934,B
0.133620776,H
0.16002589,S
-0.026121329,B
0.147534877,S
-0.03510055,H
-0.003773324,H
-0.036372022,H
-0.097411823,B
0.050800102,H
0.063677696,H
0.011217756,S
-0.05094596,B
0.01227102,S
-0.0466661,B
0.010911327,S
-0.154000768,H
-0.061043903,B
0.197015748,S
-0.126433923,B
0.187212012,S
-0.120065769,H
-0.031391109,B
0.149548414,S
-0.044671695,B
0.053713919,S
-0.021075589,B
0.064079102,H
0.049260051,H
0.040540965,S
-0.098012832,B
0.064881908,S
-0.044413718,H
-0.036154578,B
0.096656746,S
-0.022098568,H
-0.019798827,H
-0.077325015,H
-0.037014706,H
-0.016154038,B
0.087287865,S
-0.01048218,B
0.025264703,H
0.009327762,S
-0.013728346,B
0.027250841,S
-0.031853841,H
-0.118756256,H
-0.051630669,B
0.038533016,H
0.10012626,H
0.005137609,H
0,H
-0.110295659,B
0.005457897,H
0.068010076,S
-0.069432208,B
0.083229602,H
0.071834636,H
0.056168943,S
-0.087138668,B
0.191935159,H
0.282486171,H
0.10985927,H
0.063362903,H
0.015726546,H
0.097572557,S
-0.077815507,B
0.052056221,S
-0.068262227,B
0.086739752,H
0.21047112,S
-0.11627907,B
0.137202727,S
-0.109923189,B
0.218217867,S
-0.02353695,H
-0.112319464,H
-0.129369733,B
0.063105257,S
-0.054442011,H
-0.024013273,H
-0.076528198,B
0.054734594,S
-0.050960607,B
0.014671652,S
-0.035789417,B
0.146539361,S
-0.038244018,H
-0.053853207,B
0.041399856,H
0.137977071,H
0.013083012,H
0.041424118,H
0.04254851,S
-0.148856451,B
0.102329051,H
0.335835843,S
-0.04116665,B
0.268624716,S
-0.057791538,H
-0.041200281,B
0.025412147,S
-0.123620373,B
0.049219824,S
-0.079167726,H
-0.134567646,B
0.197203726,H
0.116290729,H
0.234376291,H
0.019056488,H
0.032441351,H
0.041696781,S
-0.100030565,H
-0.146075483,H
-0.070668608,B
0.244469497,S
-0.246756938,H
-0.211852158,B
0.082458398,S
-0.087455871,H
-0.073874882,B
0.00610902,H
0.296631754,H
0.008981025,S
-0.008773777,B
0.100545983,S
-0.046819328,B
0.079341251,S
-0.092989691,H
-0.039108532,H
-0.078350894,H
-0.106409356,B
0.008377028,H
0.13857133,S
-0.198894822,B
0.069948522,S
-0.047564836,B
0.209074517,S
-0.098486366,B
0.030174391,S
-0.127995868,H
-0.031652084,H
-0.046044565,H
-0.032918914,H
-0.032826201,H
-0.226854849,B
0.091571193,H
0.066696609,H
0.023219413,S
-0.081663616,H
-0.152362816,H
-0.043005079,B
0.048947117,H
0.135343719,S
-0.107153564,B
0.045274994,S
-0.023768994,B
0.123337462,H
0.029759467,S
-0.041049627,H
-0.070414502,B
0.144145303,H
0.048290155,H
0.049406193,H
0.037890435,H
0.070991784,H
0.011582273,S
-0.056560443,H
-0.113495282,H
-0.016468782,B
0.061017047,S
-0.040687737,H
-0.134748835,H
-0.005911643,B
0.024996318,S
-0.039610819,H
-0.06441902,H
-0.086985406,H
-0.097865859,H
-0.356905158,B
0.180970352,H
0.120741492,S
-0.046615147,H
-0.09660498,H
-0.174849039,B
0.041648965,H
0.140024165,H
0.077937125,H
0.074857157,S
-0.023199804,B
0.114673171,S
-0.009458535,H
-0.037525871,H
-0.026829111,B
0.081341067,S
-0.069114893,H
-0.008424328,H
-0.126999646,B
0.152260104,H
0.109706019,H
0.115506546,S
-0.002905083,H
-0.068478938,B
0.126980501,S
-0.049773789,H
-0.052703492,B
0.073699234,H
0.043149722,S
-0.103680556,H
-0.112817734,B
0.053926896,H
0.110807294,H
0.072925311,H
0.057634319,S
-0.053871552,H
-0.006841229,H
-0.109881794,H
-0.058425945,B
0.065832511,S
-0.008924087,H
-0.160129016,B
0.02224405,S
-0.029097893,H
-0.082121521,B
0.063254331,H
0.086503841,S
-0.002700909,B
0.021088433,S
-0.009970752,B
0.03780954,S
-0.16364097,H
-0.092042916,H
-0.092648209,H
-0.099715233,B
0.098145969,H
0.091693697,S
-0.039454631,B
0.121743187,S
-0.039318193,H
-0.104993814,H
-0.208541667,H
-0.016597112,B
0.067547886,H
0.044653756,H
0.00875991,H
0.126277636,H
0.029160318,S
-0.117336065,H
-0.105069828,B
0.036938334,S
-0.063001456,H
-0.36864474,H
-0.132101088,B
0.190389076,S
-0.176730609,B
0.105617775,H
0.06684513,H
0.148782881,S
-0.01965491,H
-0.047578416,B
0.03441923,S
-0.029282883,B
0.17250578,S
-0.046576764,H
-0.220768081,H
-0.048586387,B
0.054581493,S
-0.059996419,H
-0.126141454,H
-0.266658275,B
0.053642539,H
0.250828385,H
0.118074649,S
-0.011311743,B
0.214947436,H
0.051844667,H
0.054116172,H
0.017854943,S
-0.067439964,B
0.124524285,H
0.088894917,H
0.033566597,H
0.005523083,S
-0.214033691,B
0.305553003,S
-0.047473593,B
0.185505761,S
-0.134635118,H
-0.044244839,H
-0.065719651,H
-0.066388191,B
0.07310681,H
0.265639264,S
-0.04271812,H
-0.079857753,H
-0.015297489,H
-0.087843921,H
-0.001979268,H
-0.121050241,H
-0.040677118,B
0.095473612,H
0.064943526,S
-0.019793357,B
0.032092426,S
-0.207596382,H
-0.094776539,H
-0.095493321,B
0.11493159,H
0.003551581,S
-0.135059758,B
0.114009462,H
0.065506905,H
0.03497679,H
0.066693595,H
0.051316712,H
0.197342908,H
0.134216038,H
0.158245768,S
-0.101457544,H
-0.030115102,B
0.033032715,S
-0.155867082,B
0.157358458,H
0.016926061,H
0.118773847,S
-0.051020461,H
-0.07459845,B
0.088775091,H
0.107576743,S
-0.117927461,B
0.081235696,S
-0.203079889,B
0.022333346,S
-0.023470741,H
-0.049964941,B
0.183019225,S
-0.01732446,H
-0.102097142,H
-0.136268649,B
0.066563216,S
-0.01049752,B
0.052493111,S
-0.029920959,B
0.026188675,S
-0.103792208,H
-0.062610439,H
-0.020709773,H
-0.156864786,H
-0.016576435,B
0.126898525,S
-0.046966887,H
-0.135444884,B
0.045592071,H
0.1336897,S
-0.003124287,B
0.037805057,S
-0.109416252,B
0.025638327,S
-0.041052486,H
-0.286964235,B
0.139452227,S
-0.354095376,B
0.141848132,H
0.056700729,S
-0.076324864,B
0.027728135,S
-0.157117408,B
0.15003075,H
0.111099139,H
0.024556802,S
-0.152946093,H
-0.097830363,H
-0.029639684,B
0.124984547,S
-0.264829012,B
0.245598942,H
0.147249511,S
-0.020795713,H
-0.006793982,B
0.085609995,S
-0.051906927,H
-0.195300663,B
0.075488134,S
-0.075849673,B
0.027640708,H
0.011723121,S
-0.053271152,B
0.00198957,S
-0.283351082,B
0.162344993,S
-0.056508488,B
0.151159131,H
0.042838843,S
-0.177459038,H
-0.08967387,B
0.147491077,H
0.075576124,S
-0.022729034,H
-0.195807478,B
0.021204232,H
0.146089278,S
-0.144618616,B
0.056986695,H
0.063247524,H
0.185010482,H
0.034004175,H
0.012864898,S
-0.105311264,B
0.065116844,H
0.054089229,S
-0.06765341,H
-0.000627813,B
0.100346137,S
-0.026446426,H
-0.073923199,H
-0.067071888,H
-0.118841945,B
0.021490384,S
-0.206577789,H
-0.161844417,B
0.182725161,H
0.121174574,H
0.076560122,S
-0.0375172,B
0.107876222,S
-0.24232904,B
0.01574661,H
0.051745709,H
0.092422702,S
-0.093175839,B
0.077631525,H
0.06939487,H
0.076888992,H
0.017480376,H
0.080165438,H
0.021959866,S
-0.076529012,B
0.128901574,S
-0.016091954,B
0.010555513,S
-0.074612283,B
0.090563702,S
-0.057360837,B
0.017876745,H
0.000209047,S
-0.063863835,B
