unix_ts,open,high,low,close,Volume,close time
1661004000000,21321.53000000,21347.22000000,21292.21000000,21298.63000000,797.95655000,1661004299999
1661004300000,21298.63000000,21312.78000000,21275.15000000,21310.68000000,451.91774000,1661004599999
1661004600000,21310.68000000,21324.71000000,21301.94000000,21310.87000000,453.57445000,1661004899999
1661004900000,21309.89000000,21327.00000000,21301.24000000,21303.35000000,426.11071000,1661005199999
1661005200000,21303.35000000,21309.03000000,21278.24000000,21292.95000000,384.27190000,1661005499999
1661005500000,21292.94000000,21301.22000000,21274.33000000,21294.13000000,322.06088000,1661005799999
1661005800000,21294.13000000,21294.67000000,21275.21000000,21280.58000000,279.58853000,1661006099999
1661006100000,21280.58000000,21282.02000000,21224.23000000,21250.19000000,740.79140000,1661006399999
1661006400000,21252.77000000,21272.41000000,21245.30000000,21264.74000000,388.97045000,1661006699999
1661006700000,21264.74000000,21267.24000000,21240.00000000,21242.65000000,379.46490000,1661006999999
1661007000000,21244.24000000,21255.00000000,21233.75000000,21246.43000000,307.64157000,1661007299999
1661007300000,21247.02000000,21270.93000000,21236.29000000,21254.90000000,376.35129000,1661007599999
1661007600000,21254.90000000,21267.39000000,21226.21000000,21234.82000000,460.41044000,1661007899999
1661007900000,21234.82000000,21239.94000000,21202.74000000,21228.11000000,678.60689000,1661008199999
1661008200000,21228.11000000,21267.16000000,21212.84000000,21252.39000000,514.53620000,1661008499999
1661008500000,21252.39000000,21269.50000000,21247.00000000,21250.10000000,338.99682000,1661008799999
1661008800000,21251.25000000,21262.99000000,21232.52000000,21237.36000000,280.49527000,1661009099999
1661009100000,21237.36000000,21252.22000000,21222.00000000,21242.97000000,326.48149000,1661009399999
1661009400000,21243.38000000,21248.19000000,21225.30000000,21242.56000000,298.13395000,1661009699999
1661009700000,21241.51000000,21250.06000000,21227.86000000,21248.69000000,227.69210000,1661009999999
1661010000000,21248.27000000,21271.06000000,21247.87000000,21258.07000000,260.63227000,1661010299999
1661010300000,21258.07000000,21291.60000000,21253.22000000,21284.31000000,419.63867000,1661010599999
1661010600000,21284.31000000,21314.72000000,21274.66000000,21300.66000000,511.47257000,1661010899999
1661010900000,21298.80000000,21317.74000000,21263.67000000,21299.44000000,708.23402000,1661011199999
1661011200000,21300.50000000,21329.89000000,21291.38000000,21296.00000000,508.71752000,1661011499999
1661011500000,21297.38000000,21360.00000000,21295.00000000,21326.38000000,774.29915000,1661011799999
1661011800000,21327.08000000,21343.48000000,21315.23000000,21319.09000000,500.90018000,1661012099999
1661012100000,21319.09000000,21341.20000000,21303.00000000,21305.03000000,643.98355000,1661012399999
1661012400000,21303.94000000,21309.57000000,21275.87000000,21286.17000000,436.21188000,1661012699999
1661012700000,21287.12000000,21348.33000000,21285.88000000,21334.48000000,369.45473000,1661012999999
1661013000000,21334.48000000,21341.59000000,21266.47000000,21281.54000000,779.99736000,1661013299999
1661013300000,21281.54000000,21287.81000000,21235.08000000,21252.24000000,608.37001000,1661013599999
1661013600000,21251.36000000,21294.69000000,21241.22000000,21288.40000000,392.52985000,1661013899999
1661013900000,21288.40000000,21307.68000000,21260.40000000,21267.37000000,347.28900000,1661014199999
1661014200000,21267.37000000,21269.42000000,21248.69000000,21251.54000000,362.22068000,1661014499999
1661014500000,21251.54000000,21272.16000000,21229.43000000,21237.66000000,618.64074000,1661014799999
1661014800000,21237.66000000,21252.52000000,21218.00000000,21248.20000000,529.66484000,1661015099999
1661015100000,21248.20000000,21250.60000000,21167.40000000,21188.09000000,1262.13123000,1661015399999
1661015400000,21189.35000000,21216.62000000,21167.30000000,21192.54000000,693.27081000,1661015699999
1661015700000,21193.29000000,21210.60000000,21164.18000000,21181.77000000,632.22645000,1661015999999
1661016000000,21181.76000000,21229.60000000,21175.00000000,21225.93000000,608.32853000,1661016299999
1661016300000,21224.79000000,21284.28000000,21213.07000000,21281.40000000,652.63787000,1661016599999
1661016600000,21281.40000000,21320.00000000,21270.70000000,21287.02000000,990.68254000,1661016899999
1661016900000,21287.69000000,21294.72000000,21260.62000000,21275.31000000,437.51217000,1661017199999
1661017200000,21275.31000000,21280.69000000,21242.36000000,21248.19000000,386.06839000,1661017499999
1661017500000,21248.19000000,21288.88000000,21246.52000000,21262.81000000,390.73692000,1661017799999
1661017800000,21262.81000000,21316.64000000,21253.17000000,21282.77000000,768.52218000,1661018099999
1661018100000,21283.84000000,21290.00000000,21253.73000000,21257.33000000,307.51566000,1661018399999
1661018400000,21255.86000000,21313.04000000,21246.49000000,21307.27000000,575.34050000,1661018699999
1661018700000,21308.57000000,21321.21000000,21278.16000000,21285.48000000,389.97968000,1661018999999
1661019000000,21285.48000000,21308.85000000,21283.69000000,21291.71000000,291.86358000,1661019299999
1661019300000,21293.56000000,21311.35000000,21271.23000000,21308.82000000,369.63413000,1661019599999
1661019600000,21308.82000000,21325.00000000,21278.73000000,21280.27000000,417.20472000,1661019899999
1661019900000,21280.28000000,21291.00000000,21251.82000000,21260.89000000,459.14033000,1661020199999
1661020200000,21260.82000000,21284.67000000,21235.00000000,21260.54000000,747.01391000,1661020499999
1661020500000,21261.76000000,21264.77000000,21243.45000000,21251.47000000,368.99020000,1661020799999
1661020800000,21252.65000000,21266.02000000,21234.83000000,21240.42000000,349.72265000,1661021099999
1661021100000,21240.42000000,21271.47000000,21150.01000000,21183.45000000,2209.30206000,1661021399999
1661021400000,21180.70000000,21196.80000000,21139.30000000,21149.15000000,1600.78836000,1661021699999
1661021700000,21149.15000000,21159.83000000,21082.50000000,21106.85000000,1453.67348000,1661021999999
1661022000000,21106.82000000,21149.00000000,21072.00000000,21100.07000000,1203.55726000,1661022299999
1661022300000,21101.32000000,21101.43000000,21043.70000000,21048.44000000,1274.68523000,1661022599999
1661022600000,21048.44000000,21066.95000000,20998.50000000,21012.45000000,1758.76273000,1661022899999
1661022900000,21013.54000000,21118.99000000,21000.00000000,21100.44000000,1175.61784000,1661023199999
1661023200000,21100.44000000,21109.99000000,21048.15000000,21056.66000000,923.61710000,1661023499999
1661023500000,21055.68000000,21110.30000000,21050.23000000,21073.80000000,630.32358000,1661023799999
1661023800000,21072.76000000,21088.00000000,21046.56000000,21058.13000000,677.50866000,1661024099999
1661024100000,21056.41000000,21082.79000000,21006.95000000,21017.32000000,1114.89538000,1661024399999
1661024400000,21017.32000000,21019.99000000,20955.01000000,20977.60000000,1145.95235000,1661024699999
1661024700000,20977.60000000,20991.17000000,20941.63000000,20984.96000000,963.86217000,1661024999999
1661025000000,20986.67000000,21000.00000000,20967.46000000,20991.59000000,615.98628000,1661025299999
1661025300000,20992.13000000,21028.00000000,20980.00000000,20988.36000000,568.62111000,1661025599999
1661025600000,20988.52000000,21014.65000000,20978.59000000,20992.97000000,552.75093000,1661025899999
1661025900000,20994.09000000,21013.79000000,20950.43000000,21001.33000000,785.10553000,1661026199999
1661026200000,21000.71000000,21087.25000000,21000.35000000,21076.02000000,905.28350000,1661026499999
1661026500000,21078.06000000,21153.99000000,21075.41000000,21107.98000000,1213.91230000,1661026799999
1661026800000,21106.16000000,21138.15000000,21097.22000000,21125.98000000,723.45585000,1661027099999
1661027100000,21125.98000000,21129.25000000,21087.43000000,21119.31000000,504.25477000,1661027399999
1661027400000,21119.31000000,21119.64000000,21056.71000000,21071.30000000,409.91569000,1661027699999
1661027700000,21071.30000000,21102.99000000,21067.55000000,21088.38000000,358.07923000,1661027999999
1661028000000,21088.39000000,21090.15000000,21041.32000000,21055.15000000,355.73231000,1661028299999
1661028300000,21056.16000000,21061.22000000,21010.00000000,21021.20000000,621.52715000,1661028599999
1661028600000,21021.20000000,21045.33000000,20816.69000000,20824.75000000,2999.91192000,1661028899999
1661028900000,20824.74000000,20889.27000000,20797.30000000,20819.72000000,2142.50506000,1661029199999
1661029200000,20819.72000000,20868.21000000,20761.90000000,20816.74000000,2084.83995000,1661029499999
1661029500000,20816.74000000,20978.62000000,20811.22000000,20961.46000000,1541.99372000,1661029799999
1661029800000,20961.46000000,21068.75000000,20961.46000000,20998.66000000,1427.07555000,1661030099999
1661030100000,20997.95000000,21027.97000000,20913.79000000,20917.07000000,960.40757000,1661030399999
1661030400000,20915.69000000,20973.09000000,20913.18000000,20943.83000000,885.05507000,1661030699999
1661030700000,20943.83000000,20963.62000000,20885.54000000,20939.29000000,534.42631000,1661030999999
1661031000000,20938.28000000,21028.78000000,20902.71000000,20992.30000000,482.89254000,1661031299999
1661031300000,20992.30000000,21045.00000000,20988.46000000,20996.20000000,295.67545000,1661031599999
1661031600000,20997.06000000,21040.44000000,20990.83000000,21033.16000000,245.99807000,1661031899999
1661031900000,21034.73000000,21109.46000000,21032.82000000,21087.71000000,592.37335000,1661032199999
1661032200000,21086.49000000,21102.12000000,21070.10000000,21073.40000000,345.80777000,1661032499999
1661032500000,21074.72000000,21140.00000000,21072.41000000,21120.19000000,447.60888000,1661032799999
1661032800000,21121.70000000,21210.00000000,21098.86000000,21191.95000000,1033.98483000,1661033099999
1661033100000,21190.39000000,21250.51000000,21160.69000000,21235.22000000,939.73907000,1661033399999
1661033400000,21235.22000000,21242.43000000,21140.61000000,21182.10000000,872.01311000,1661033699999
1661033700000,21181.41000000,21207.18000000,21146.60000000,21172.55000000,634.10758000,1661033999999
1661034000000,21174.00000000,21176.30000000,21098.22000000,21143.85000000,800.61003000,1661034299999
1661034300000,21144.75000000,21146.81000000,21106.76000000,21122.33000000,456.80506000,1661034599999
1661034600000,21121.32000000,21124.74000000,21082.24000000,21120.50000000,690.37789000,1661034899999
1661034900000,21118.99000000,21127.99000000,21063.18000000,21069.33000000,630.81163000,1661035199999
1661035200000,21069.32000000,21099.52000000,21054.72000000,21082.57000000,655.81457000,1661035499999
1661035500000,21083.47000000,21155.50000000,21071.05000000,21120.93000000,760.70164000,1661035799999
1661035800000,21119.02000000,21157.59000000,21115.76000000,21137.60000000,537.71918000,1661036099999
1661036100000,21137.19000000,21150.00000000,21116.96000000,21136.36000000,336.29752000,1661036399999
1661036400000,21137.43000000,21146.64000000,21103.44000000,21120.76000000,447.24841000,1661036699999
1661036700000,21122.53000000,21124.37000000,21078.91000000,21100.22000000,399.29666000,1661036999999
1661037000000,21100.22000000,21119.55000000,21087.25000000,21116.67000000,392.69303000,1661037299999
1661037300000,21117.61000000,21179.87000000,21106.57000000,21176.70000000,595.16007000,1661037599999
1661037600000,21176.70000000,21195.42000000,21150.08000000,21187.57000000,684.72815000,1661037899999
1661037900000,21186.19000000,21224.99000000,21180.00000000,21201.80000000,620.66684000,1661038199999
1661038200000,21200.63000000,21207.37000000,21135.95000000,21152.40000000,535.33454000,1661038499999
1661038500000,21151.17000000,21152.41000000,21101.27000000,21136.14000000,756.87329000,1661038799999
1661038800000,21137.76000000,21139.58000000,21109.06000000,21119.94000000,353.52840000,1661039099999
1661039100000,21121.30000000,21153.60000000,21116.15000000,21143.50000000,330.26842000,1661039399999
1661039400000,21143.50000000,21171.48000000,21138.33000000,21163.75000000,394.69850000,1661039699999
1661039700000,21163.75000000,21165.72000000,21130.67000000,21140.07000000,284.98229000,1661039999999
1661040000000,21140.07000000,21170.01000000,21136.26000000,21138.55000000,520.83646000,1661040299999
1661040300000,21138.55000000,21189.91000000,21118.71000000,21183.23000000,620.19275000,1661040599999
1661040600000,21183.23000000,21205.00000000,21158.10000000,21168.10000000,509.39294000,1661040899999
1661040900000,21168.10000000,21221.17000000,21146.16000000,21209.79000000,722.57162000,1661041199999
1661041200000,21209.79000000,21290.00000000,21206.62000000,21251.04000000,1135.79557000,1661041499999
1661041500000,21251.04000000,21268.00000000,21225.00000000,21264.89000000,636.53207000,1661041799999
1661041800000,21264.03000000,21275.00000000,21239.09000000,21256.77000000,479.56688000,1661042099999
1661042100000,21256.77000000,21258.51000000,21231.96000000,21239.97000000,389.88282000,1661042399999
1661042400000,21239.97000000,21267.35000000,21203.98000000,21223.71000000,666.10465000,1661042699999
1661042700000,21223.71000000,21225.52000000,21163.93000000,21182.50000000,687.96899000,1661042999999
1661043000000,21183.02000000,21192.00000000,21160.32000000,21167.12000000,361.05505000,1661043299999
1661043300000,21166.71000000,21182.99000000,21162.35000000,21168.26000000,311.59210000,1661043599999
1661043600000,21167.35000000,21198.72000000,21161.14000000,21175.17000000,338.18487000,1661043899999
1661043900000,21175.86000000,21232.48000000,21175.15000000,21211.53000000,459.87703000,1661044199999
1661044200000,21212.27000000,21220.68000000,21186.59000000,21195.15000000,267.17720000,1661044499999
1661044500000,21196.15000000,21214.36000000,21188.91000000,21212.47000000,269.50279000,1661044799999
1661044800000,21211.31000000,21212.89000000,21178.09000000,21188.36000000,352.71532000,1661045099999
1661045100000,21187.21000000,21197.19000000,21181.07000000,21189.27000000,242.61527000,1661045399999
1661045400000,21190.01000000,21219.98000000,21174.96000000,21213.92000000,373.81487000,1661045699999
1661045700000,21213.28000000,21258.66000000,21208.77000000,21251.80000000,554.08765000,1661045999999
1661046000000,21250.45000000,21259.65000000,21223.15000000,21227.01000000,449.28523000,1661046299999
1661046300000,21227.01000000,21262.41000000,21221.50000000,21255.43000000,461.81531000,1661046599999
1661046600000,21256.96000000,21276.50000000,21244.73000000,21272.96000000,546.74817000,1661046899999
1661046900000,21271.81000000,21279.72000000,21253.07000000,21259.10000000,510.90647000,1661047199999
1661047200000,21259.96000000,21270.00000000,21235.52000000,21261.79000000,375.63330000,1661047499999
1661047500000,21261.76000000,21276.63000000,21237.00000000,21247.61000000,408.87334000,1661047799999
1661047800000,21247.62000000,21267.17000000,21226.73000000,21261.62000000,454.87460000,1661048099999
1661048100000,21260.83000000,21275.99000000,21224.34000000,21236.14000000,378.42434000,1661048399999
1661048400000,21236.14000000,21244.39000000,21218.44000000,21220.26000000,251.73049000,1661048699999
1661048700000,21220.26000000,21248.06000000,21217.80000000,21236.34000000,367.73549000,1661048999999
1661049000000,21236.40000000,21239.99000000,21217.36000000,21220.09000000,281.82804000,1661049299999
1661049300000,21220.09000000,21246.50000000,21218.44000000,21241.22000000,245.19584000,1661049599999
1661049600000,21241.99000000,21258.52000000,21232.20000000,21253.64000000,531.92512000,1661049899999
1661049900000,21253.64000000,21330.55000000,21249.38000000,21311.30000000,945.15343000,1661050199999
1661050200000,21311.31000000,21314.86000000,21270.25000000,21281.25000000,498.82070000,1661050499999
1661050500000,21282.53000000,21304.23000000,21261.24000000,21262.28000000,437.39320000,1661050799999
1661050800000,21263.65000000,21270.43000000,21221.22000000,21230.71000000,560.59505000,1661051099999
1661051100000,21230.71000000,21241.22000000,21205.35000000,21216.59000000,503.51012000,1661051399999
1661051400000,21215.42000000,21218.25000000,21195.56000000,21198.60000000,396.01695000,1661051699999
1661051700000,21198.60000000,21227.26000000,21181.70000000,21210.51000000,461.33248000,1661051999999
1661052000000,21210.87000000,21223.07000000,21205.00000000,21208.89000000,320.59107000,1661052299999
1661052300000,21207.51000000,21224.60000000,21203.25000000,21207.20000000,266.24728000,1661052599999
1661052600000,21207.20000000,21213.98000000,21161.62000000,21182.96000000,542.90708000,1661052899999
1661052900000,21184.13000000,21218.52000000,21178.22000000,21215.15000000,551.92656000,1661053199999
1661053200000,21213.48000000,21217.04000000,21181.25000000,21192.37000000,334.82985000,1661053499999
1661053500000,21191.33000000,21196.94000000,21168.97000000,21192.37000000,304.53736000,1661053799999
1661053800000,21191.71000000,21202.82000000,21172.18000000,21182.88000000,303.59069000,1661054099999
1661054100000,21182.88000000,21212.60000000,21177.38000000,21208.72000000,303.40102000,1661054399999
1661054400000,21210.06000000,21213.70000000,21193.75000000,21202.80000000,332.97057000,1661054699999
1661054700000,21202.80000000,21211.11000000,21192.22000000,21199.11000000,351.68748000,1661054999999
1661055000000,21199.11000000,21204.18000000,21193.33000000,21194.42000000,259.94662000,1661055299999
1661055300000,21195.54000000,21213.40000000,21193.00000000,21205.47000000,282.02648000,1661055599999
1661055600000,21204.51000000,21210.84000000,21189.58000000,21209.77000000,329.71596000,1661055899999
1661055900000,21210.36000000,21251.21000000,21198.79000000,21242.42000000,684.63242000,1661056199999
1661056200000,21241.02000000,21285.08000000,21232.97000000,21238.90000000,595.72416000,1661056499999
1661056500000,21238.04000000,21244.45000000,21197.20000000,21208.55000000,384.58986000,1661056799999
1661056800000,21207.57000000,21231.20000000,21204.70000000,21227.14000000,243.69873000,1661057099999
1661057100000,21227.14000000,21231.22000000,21180.33000000,21204.03000000,433.07485000,1661057399999
1661057400000,21204.03000000,21213.51000000,21188.34000000,21210.40000000,361.26818000,1661057699999
1661057700000,21209.16000000,21218.07000000,21188.83000000,21201.50000000,374.80348000,1661057999999
1661058000000,21201.50000000,21213.87000000,21188.60000000,21191.57000000,334.49839000,1661058299999
1661058300000,21190.48000000,21202.95000000,21165.21000000,21170.62000000,399.70060000,1661058599999
1661058600000,21170.62000000,21193.63000000,21167.86000000,21185.00000000,315.58810000,1661058899999
1661058900000,21185.00000000,21209.00000000,21183.53000000,21198.09000000,278.49802000,1661059199999
1661059200000,21198.09000000,21202.24000000,21173.30000000,21194.55000000,378.57285000,1661059499999
1661059500000,21193.75000000,21201.78000000,21176.52000000,21182.61000000,272.00756000,1661059799999
1661059800000,21182.61000000,21244.57000000,21182.61000000,21203.46000000,822.29512000,1661060099999
1661060100000,21202.66000000,21224.99000000,21191.94000000,21216.21000000,334.87423000,1661060399999
1661060400000,21216.71000000,21222.05000000,21183.75000000,21186.60000000,298.75010000,1661060699999
1661060700000,21186.60000000,21216.91000000,21184.33000000,21214.92000000,333.62868000,1661060999999
1661061000000,21214.92000000,21232.70000000,21210.86000000,21217.10000000,311.41462000,1661061299999
1661061300000,21217.10000000,21233.44000000,21214.89000000,21229.52000000,193.30361000,1661061599999
1661061600000,21229.52000000,21243.85000000,21198.53000000,21209.88000000,395.87396000,1661061899999
1661061900000,21209.88000000,21232.70000000,21205.97000000,21212.88000000,313.12415000,1661062199999
1661062200000,21211.80000000,21216.18000000,21191.70000000,21192.77000000,459.97614000,1661062499999
1661062500000,21193.54000000,21211.17000000,21186.85000000,21205.13000000,396.54676000,1661062799999
1661062800000,21205.14000000,21219.16000000,21186.43000000,21187.28000000,405.99640000,1661063099999
1661063100000,21187.28000000,21210.00000000,21180.14000000,21198.96000000,376.58404000,1661063399999
1661063400000,21197.71000000,21207.55000000,21177.04000000,21191.88000000,403.57834000,1661063699999
1661063700000,21192.77000000,21218.83000000,21189.02000000,21190.37000000,415.24634000,1661063999999
1661064000000,21191.09000000,21192.20000000,21105.01000000,21126.96000000,1159.13514000,1661064299999
1661064300000,21126.96000000,21144.97000000,21116.19000000,21128.61000000,637.05176000,1661064599999
1661064600000,21127.36000000,21132.00000000,21071.00000000,21076.87000000,905.13878000,1661064899999
1661064900000,21076.74000000,21125.00000000,21071.00000000,21117.60000000,718.14465000,1661065199999
1661065200000,21117.60000000,21126.52000000,21099.73000000,21112.94000000,421.74498000,1661065499999
1661065500000,21112.53000000,21118.83000000,21071.94000000,21104.80000000,439.20024000,1661065799999
1661065800000,21104.80000000,21110.55000000,21086.38000000,21108.19000000,386.77407000,1661066099999
1661066100000,21108.36000000,21112.36000000,21069.11000000,21080.17000000,577.29335000,1661066399999
1661066400000,21080.17000000,21139.75000000,21075.28000000,21132.59000000,774.90312000,1661066699999
1661066700000,21132.59000000,21157.53000000,21117.75000000,21154.46000000,510.76988000,1661066999999
1661067000000,21154.46000000,21177.79000000,21143.14000000,21173.11000000,537.38936000,1661067299999
1661067300000,21173.11000000,21190.82000000,21166.98000000,21178.48000000,441.15812000,1661067599999
1661067600000,21178.48000000,21190.37000000,21160.99000000,21165.91000000,338.04358000,1661067899999
1661067900000,21166.46000000,21212.56000000,21165.89000000,21206.74000000,614.71432000,1661068199999
1661068200000,21206.74000000,21254.19000000,21206.51000000,21219.08000000,717.32478000,1661068499999
1661068500000,21219.08000000,21252.00000000,21209.24000000,21251.38000000,477.31489000,1661068799999
1661068800000,21250.21000000,21300.44000000,21224.48000000,21288.38000000,1055.31795000,1661069099999
1661069100000,21289.44000000,21310.00000000,21267.88000000,21303.59000000,864.19126000,1661069399999
1661069400000,21303.59000000,21497.76000000,21303.45000000,21411.62000000,3309.74500000,1661069699999
1661069700000,21411.63000000,21478.87000000,21402.00000000,21407.80000000,1319.57326000,1661069999999
1661070000000,21407.89000000,21409.12000000,21320.70000000,21374.05000000,1408.39844000,1661070299999
1661070300000,21374.05000000,21388.87000000,21326.06000000,21354.28000000,635.36671000,1661070599999
1661070600000,21354.28000000,21376.62000000,21274.26000000,21296.25000000,1214.97579000,1661070899999
1661070900000,21297.60000000,21329.94000000,21284.93000000,21318.60000000,675.18503000,1661071199999
1661071200000,21319.48000000,21344.51000000,21300.00000000,21325.95000000,452.41953000,1661071499999
1661071500000,21325.46000000,21325.91000000,21263.63000000,21280.34000000,647.69430000,1661071799999
1661071800000,21280.33000000,21328.43000000,21277.59000000,21324.38000000,524.40978000,1661072099999
1661072100000,21324.38000000,21365.00000000,21310.00000000,21359.82000000,541.17627000,1661072399999
1661072400000,21359.21000000,21405.20000000,21326.88000000,21398.15000000,938.83671000,1661072699999
1661072700000,21398.87000000,21435.00000000,21380.00000000,21432.50000000,798.74372000,1661072999999
1661073000000,21430.87000000,21448.00000000,21390.00000000,21399.70000000,761.95813000,1661073299999
1661073300000,21406.01000000,21450.00000000,21397.55000000,21435.40000000,630.80839000,1661073599999
1661073600000,21434.70000000,21438.40000000,21367.50000000,21383.59000000,710.95388000,1661073899999
1661073900000,21383.59000000,21407.46000000,21364.21000000,21388.60000000,444.25822000,1661074199999
1661074200000,21388.60000000,21409.63000000,21382.43000000,21397.67000000,373.93319000,1661074499999
1661074500000,21397.67000000,21442.14000000,21390.32000000,21425.31000000,497.63546000,1661074799999
1661074800000,21423.86000000,21455.00000000,21419.19000000,21448.06000000,433.07545000,1661075099999
1661075100000,21446.82000000,21500.00000000,21429.09000000,21464.21000000,1092.98276000,1661075399999
1661075400000,21463.24000000,21481.77000000,21434.37000000,21451.11000000,708.38312000,1661075699999
1661075700000,21449.81000000,21467.33000000,21418.75000000,21433.44000000,682.27119000,1661075999999
1661076000000,21433.44000000,21446.66000000,21406.02000000,21426.77000000,475.40901000,1661076299999
1661076300000,21428.71000000,21429.60000000,21380.61000000,21398.99000000,575.16701000,1661076599999
1661076600000,21400.16000000,21415.18000000,21390.00000000,21408.68000000,461.94773000,1661076899999
1661076900000,21407.48000000,21431.92000000,21387.02000000,21420.14000000,578.69984000,1661077199999
1661077200000,21420.14000000,21470.00000000,21412.96000000,21455.64000000,890.96960000,1661077499999
1661077500000,21455.64000000,21456.78000000,21411.00000000,21432.38000000,719.50915000,1661077799999
1661077800000,21431.37000000,21441.02000000,21402.01000000,21410.82000000,447.46630000,1661078099999
1661078100000,21411.15000000,21446.40000000,21404.12000000,21407.61000000,497.60820000,1661078399999
1661078400000,21407.61000000,21412.77000000,21378.97000000,21395.09000000,578.84685000,1661078699999
1661078700000,21395.09000000,21407.94000000,21382.23000000,21405.16000000,329.98866000,1661078999999
1661079000000,21406.30000000,21423.96000000,21387.50000000,21392.67000000,415.31700000,1661079299999
1661079300000,21392.67000000,21401.54000000,21366.69000000,21379.57000000,553.97778000,1661079599999
1661079600000,21378.43000000,21390.46000000,21366.18000000,21375.49000000,414.02819000,1661079899999
1661079900000,21375.49000000,21413.55000000,21372.95000000,21387.14000000,431.00012000,1661080199999
1661080200000,21387.14000000,21388.81000000,21375.49000000,21385.22000000,292.44411000,1661080499999
1661080500000,21384.06000000,21397.31000000,21370.00000000,21384.38000000,429.79068000,1661080799999
1661080800000,21385.52000000,21405.00000000,21377.64000000,21384.66000000,311.14566000,1661081099999
1661081100000,21384.65000000,21397.62000000,21375.19000000,21387.65000000,325.16128000,1661081399999
1661081400000,21387.65000000,21428.00000000,21386.42000000,21423.94000000,429.33346000,1661081699999
1661081700000,21423.17000000,21460.00000000,21418.08000000,21438.34000000,1258.00607000,1661081999999
1661082000000,21438.32000000,21476.70000000,21427.01000000,21470.14000000,449.48782000,1661082299999
1661082300000,21470.14000000,21485.02000000,21441.20000000,21447.75000000,414.11544000,1661082599999
1661082600000,21446.13000000,21570.00000000,21444.16000000,21508.51000000,1968.28850000,1661082899999
1661082900000,21507.17000000,21536.71000000,21495.93000000,21524.39000000,720.60027000,1661083199999
1661083200000,21525.57000000,21558.45000000,21497.57000000,21547.27000000,1025.19973000,1661083499999
1661083500000,21546.20000000,21585.00000000,21523.00000000,21580.57000000,858.68387000,1661083799999
1661083800000,21580.57000000,21587.74000000,21556.00000000,21569.88000000,859.10576000,1661084099999
1661084100000,21569.88000000,21571.43000000,21519.31000000,21540.32000000,719.23864000,1661084399999
1661084400000,21540.32000000,21541.69000000,21510.00000000,21515.28000000,425.19413000,1661084699999
1661084700000,21515.28000000,21541.22000000,21507.01000000,21513.46000000,376.76573000,1661084999999
1661085000000,21514.51000000,21533.81000000,21496.46000000,21500.65000000,424.55138000,1661085299999
1661085300000,21499.86000000,21510.68000000,21479.71000000,21490.94000000,587.96492000,1661085599999
1661085600000,21490.96000000,21512.60000000,21476.46000000,21494.15000000,492.30316000,1661085899999
1661085900000,21495.03000000,21495.62000000,21470.23000000,21474.94000000,388.49504000,1661086199999
1661086200000,21474.94000000,21519.30000000,21470.00000000,21491.24000000,484.82781000,1661086499999
1661086500000,21491.24000000,21497.22000000,21470.00000000,21472.11000000,356.52947000,1661086799999
1661086800000,21471.91000000,21489.99000000,21458.07000000,21478.96000000,527.29401000,1661087099999
1661087100000,21478.96000000,21495.29000000,21463.42000000,21489.33000000,322.87289000,1661087399999
1661087400000,21489.33000000,21501.70000000,21470.46000000,21497.52000000,362.59382000,1661087699999
1661087700000,21498.46000000,21500.00000000,21410.00000000,21440.87000000,929.12447000,1661087999999
1661088000000,21440.04000000,21445.70000000,21383.51000000,21429.04000000,671.88200000,1661088299999
1661088300000,21429.04000000,21439.51000000,21397.17000000,21412.86000000,685.73493000,1661088599999
1661088600000,21412.86000000,21435.16000000,21392.17000000,21406.20000000,732.08820000,1661088899999
1661088900000,21404.96000000,21429.00000000,21402.85000000,21414.49000000,477.37118000,1661089199999
1661089200000,21415.57000000,21426.77000000,21400.00000000,21409.38000000,342.34965000,1661089499999
1661089500000,21410.78000000,21416.55000000,21400.00000000,21409.71000000,354.10847000,1661089799999
1661089800000,21408.77000000,21411.89000000,21386.73000000,21401.51000000,594.45312000,1661090099999
1661090100000,21400.88000000,21420.00000000,21393.79000000,21397.04000000,499.60320000,1661090399999
1661090400000,21397.04000000,21417.12000000,21378.00000000,21389.32000000,634.02822000,1661090699999
1661090700000,21389.32000000,21405.00000000,21314.88000000,21351.38000000,1659.53924000,1661090999999
1661091000000,21350.27000000,21384.99000000,21345.50000000,21372.40000000,602.48254000,1661091299999
1661091300000,21372.40000000,21415.00000000,21351.00000000,21385.25000000,952.04035000,1661091599999
1661091600000,21385.25000000,21395.39000000,21361.95000000,21391.73000000,429.69321000,1661091899999
1661091900000,21390.90000000,21410.89000000,21380.00000000,21389.02000000,408.32678000,1661092199999
1661092200000,21390.21000000,21401.88000000,21367.22000000,21378.19000000,501.65218000,1661092499999
1661092500000,21378.19000000,21422.21000000,21367.59000000,21419.77000000,701.54256000,1661092799999
1661092800000,21420.38000000,21428.00000000,21396.82000000,21405.68000000,418.91566000,1661093099999
1661093100000,21405.68000000,21414.97000000,21390.00000000,21410.47000000,350.68549000,1661093399999
1661093400000,21409.16000000,21415.28000000,21385.46000000,21398.57000000,316.94402000,1661093699999
1661093700000,21397.54000000,21416.80000000,21392.32000000,21410.55000000,263.08201000,1661093999999
1661094000000,21410.54000000,21429.08000000,21401.82000000,21405.25000000,339.94916000,1661094299999
1661094300000,21406.30000000,21422.57000000,21403.47000000,21412.35000000,257.01255000,1661094599999
1661094600000,21413.29000000,21422.00000000,21403.53000000,21408.84000000,356.81641000,1661094899999
